region,CX_ConsequenceofError,CX_ContactWithOthers,CX_CoordinateorLeadOthers,CX_CrampedWorkSpaceAwkwardPositions,CX_DealWithExternalCustomers,CX_DealWithPhysicallyAggressivePeople,CX_DealWithUnpleasantorAngryPeople,CX_DegreeofAutomation,CX_ElectronicMail,CX_ExposedtoContaminants,CX_ExposedtoDiseaseorInfections,CX_ExposedtoHazardousConditions,CX_ExposedtoHazardousEquipment,CX_ExposedtoHighPlaces,CX_ExposedtoMinorBurnsCutsBitesorStings,CX_ExposedtoRadiation,CX_ExposedtoWholeBodyVibration,CX_ExtremelyBrightorInadequateLighting,CX_FacetoFaceDiscussions,CX_FreedomtoMakeDecisions,CX_FrequencyofConflictSituations,CX_FrequencyofDecisionMaking,CX_ImpactofDecisionsonCoworkersorCompanyResults,CX_ImportanceofBeingExactorAccurate,CX_ImportanceofRepeatingSameTasks,CX_InanEnclosedVehicleorEquipment,CX_InanOpenVehicleorEquipment,CX_IndoorsEnvironmentallyControlled,CX_IndoorsNotEnvironmentallyControlled,CX_LettersandMemos,CX_LevelofCompetition,CX_OutdoorsExposedtoWeather,CX_OutdoorsUnderCover,CX_PaceDeterminedbySpeedofEquipment,CX_PhysicalProximity,CX_PublicSpeaking,CX_ResponsibilityforOutcomesandResults,CX_ResponsibleforOthersHealthandSafety,CX_SoundsNoiseLevelsAreDistractingorUncomfortable,CX_SpendTimeBendingorTwistingtheBody,CX_SpendTimeClimbingLaddersScaffoldsorPoles,CX_SpendTimeKeepingorRegainingBalance,CX_SpendTimeKneelingCrouchingStoopingorCrawling,CX_SpendTimeMakingRepetitiveMotions,CX_SpendTimeSitting,CX_SpendTimeStanding,CX_SpendTimeUsingYourHandstoHandleControlorFeelObjectsToolsorControls,CX_SpendTimeWalkingandRunning,CX_StructuredversusUnstructuredWork,CX_Telephone,CX_TimePressure,CX_VeryHotorColdTemperatures,CX_WearCommonProtectiveorSafetyEquipmentsuchasSafetyShoesGlassesGlovesHearingProtectionHardHatsorLifeJackets,CX_WearSpecializedProtectiveorSafetyEquipmentsuchasBreathingApparatusSafetyHarnessFullProtectionSuitsorRadiationProtection,CX_WorkWithWorkGrouporTeam,SK_ActiveLearning,SK_ActiveListening,SK_ComplexProblemSolving,SK_Coordination,SK_CriticalThinking,SK_EquipmentMaintenance,SK_EquipmentSelection,SK_Installation,SK_Instructing,SK_JudgmentandDecisionMaking,SK_LearningStrategies,SK_ManagementofFinancialResources,SK_ManagementofMaterialResources,SK_ManagementofPersonnelResources,SK_Mathematics,SK_Monitoring,SK_Negotiation,SK_OperationMonitoring,SK_OperationandControl,SK_OperationsAnalysis,SK_Persuasion,SK_Programming,SK_QualityControlAnalysis,SK_ReadingComprehension,SK_Repairing,SK_Science,SK_ServiceOrientation,SK_SocialPerceptiveness,SK_Speaking,SK_SystemsAnalysis,SK_SystemsEvaluation,SK_TechnologyDesign,SK_TimeManagement,SK_Troubleshooting,SK_Writing,target_churn
"Port St. Lucie, FL",2.807004855393709,4.549723016375645,3.6182720377574715,1.9101208420036793,3.7932972948520765,1.7130987665490516,3.344386727585271,2.134374679574173,3.4973640037395577,2.609158916131367,2.0367169697518017,1.7234196447420007,1.8931754576434756,1.5325504387948972,2.116364742603818,1.1843445067704093,1.2774270333846016,1.8763560571790465,4.58549151060044,3.863845170240357,3.1640546608763835,3.8609364425947708,3.832410280768419,4.157475165113544,3.3781106788503874,2.07311758496939,1.4806423143038088,3.974491239180916,1.9967238758708041,3.058042974757984,2.9605286498386563,2.266067839802165,1.6551038481256974,1.784614177146476,3.6450563497089776,2.0344394885249857,3.203298591634247,3.1931168310262676,3.012519768388673,2.461829397750234,1.377864305316807,1.5960186525528515,1.939525769775928,3.2114378750867036,2.763952245242619,3.4237192918966195,3.3323609879670677,2.939946575590337,3.90786334026961,4.215243448234265,3.7960839591061246,2.2387087819294913,2.7248608522573057,1.4730710365210047,4.277218764136434,2.957290750625773,3.583432537169396,2.931246810820592,3.206201438523478,3.315003226876564,1.4389462890919509,1.4619432883983232,1.1783512168641999,2.7508044573117405,3.074937467957417,2.623278823245575,1.828600289514159,1.9179805030308514,2.5508301969299434,2.408923716034862,3.218343134593926,2.7129431828462858,2.3111452396031242,1.992285065894629,1.7634887662474743,2.834839440272626,1.3665916794836996,2.1436933260954794,3.298899047015893,1.4299161615247746,1.5066469435145813,3.190842184625592,3.2620453270605263,3.5315842305256493,2.4319942398745438,2.395146053861697,1.5671794987786123,3.0923866371120963,1.8135644470581138,2.9452043789016558,10.723342234089898
"Portland-South Portland, ME",2.829129947898853,4.531324481648691,3.633160374436616,1.8555171532860586,3.7649237293932556,1.6544677759536677,3.290762427700633,2.164022017579862,3.6277713895919312,2.5503659602039965,1.9535867240881348,1.711716669136816,1.845890920111575,1.4686157169893062,2.0359032670573303,1.1876486697296516,1.2498785000114008,1.8417426769576883,4.570959122831019,3.925632391446443,3.1424492887870428,3.905522768125195,3.855115102302179,4.148054661551558,3.359557707435529,2.062413270211521,1.4321019592083362,4.036600500870253,1.9880290356537536,3.1009254318960866,3.009911013825235,2.166513581070297,1.634343519848599,1.7710008294000958,3.5355850187351314,2.1349190323095515,3.2090444379840544,3.155801944387441,2.966710141292534,2.3735836810543356,1.327640999916395,1.546437188856207,1.8516681269048652,3.1489999239954094,2.8768709774570382,3.32425912815134,3.2631846911553457,2.8178844673218264,3.951611720097894,4.197765182867045,3.833343254782589,2.1733903918796695,2.6507339639814242,1.4407671228842223,4.260440410500794,2.997820057231457,3.6073991846607534,2.9891294823707355,3.1995038857346985,3.3575426471258862,1.4377499125947206,1.4460296702920856,1.1440042980596028,2.7754766931922688,3.1132554770808154,2.6569239954093224,1.872384174704152,1.943534235317813,2.580566151545553,2.42949034171664,3.2370494400361784,2.7379684077418274,2.2989245796946136,1.9603792629074797,1.8297126551443705,2.859699074074074,1.404273883492563,2.1455894802046043,3.3487518545120127,1.4126721617985727,1.5351993201389365,3.1714777306549315,3.272353006171573,3.552798193560891,2.4900772320648166,2.45108382831323,1.5835480216005047,3.111480223605506,1.799481539434982,3.0138275237324335,10.203801431127012
"Portland-Vancouver-Hillsboro, OR-WA",2.83478436116749,4.49902541068132,3.619997375920419,1.8858810776180812,3.657018722072752,1.590389287802742,3.1895687631441625,2.1491773644086245,3.632647892803948,2.5816221803969075,1.8472820211132615,1.762881545694484,1.9311401295535837,1.518275964801179,2.0774982709362577,1.1790576548519986,1.2625215949408415,1.8802638016981863,4.579151009707669,3.9551710775000783,3.0931543286905927,3.8700120442810766,3.830772799221446,4.156305400021765,3.3251239119190346,2.0802749671887617,1.4818091551220933,3.9959838221912793,2.0961114071006013,3.0896903202586614,3.027645931668712,2.1903280984494478,1.6725551127185667,1.820025342502124,3.496438790160169,2.1107361691289843,3.2465250322540045,3.1579213859453836,2.9898770624206765,2.36084087205125,1.3704310170762664,1.5600699156348008,1.8658889923049289,3.1354046858119093,2.9224272700066605,3.2817544614761323,3.2882538731027826,2.7648739029049585,3.963851182351815,4.180187651272591,3.8431321557016167,2.2175328272994745,2.742397910668209,1.4718475642654478,4.2569215090284995,2.989867031228694,3.580034657484765,3.006049041000608,3.182731173036177,3.3654061885403883,1.501868675396226,1.5128484599368557,1.1910668946080745,2.7616249187094204,3.1187017991113106,2.644677158396006,1.8859639751617945,1.9644122001098734,2.583867558798001,2.461760400277437,3.230453854976295,2.698521033445829,2.3467919660978946,2.004832816744811,1.8967319777473595,2.8213055573583707,1.4281938588572642,2.2012416729601307,3.3611990789908432,1.479605325712997,1.5750483934621395,3.0978713881415403,3.222478859696393,3.52857354814369,2.510102463170123,2.4679788370792557,1.6150401568908188,3.1004918509471664,1.850101196118768,3.0232758803966457,10.116540050310022
"Portsmouth, NH-ME",2.8007101142767623,4.5436892087001075,3.6573919112883764,1.8426196539941824,3.712530876742837,1.6091578238723692,3.2597041379281144,2.1742857787036214,3.7090744810124443,2.5235435936845043,1.8698280873567308,1.7252615345857627,1.8773407429048061,1.4953055834296578,2.037483161219573,1.1844205545746695,1.2136764578861128,1.8364149000131254,4.586046045194152,3.938192926187966,3.1239019904225995,3.864025518564152,3.8549085150795364,4.157851980049199,3.369093345781413,1.9873024777607007,1.4037096464152492,4.071520617661878,2.0354348232923054,3.125468966597652,3.0221005902252935,2.0960946689191764,1.6231507000986531,1.7837712305392899,3.5149671332579673,2.1276809226821802,3.2643099783640515,3.170034831336983,2.9730796888826787,2.3395593040930476,1.348618811420055,1.542741240828009,1.8407269191848628,3.1096411756237803,2.897783674385323,3.303119200951812,3.2231410359004324,2.7979719727666494,3.977107531935253,4.226788154000534,3.7890852121889567,2.1368996299448306,2.6629389006736357,1.4515625897087403,4.284673187089562,3.0095731409385174,3.619634881722069,3.0209140341517733,3.2155228892247893,3.380066739068765,1.4455433332909928,1.4688376308847875,1.1722172613377029,2.792026568606281,3.14122026327266,2.6601781620875515,1.9209340378777293,1.9943959166910126,2.626263272659528,2.4962805623653046,3.257564992526918,2.7594957151506683,2.3299158886616618,1.9469593510909007,1.8787385606801563,2.8806807088631174,1.4549406218112382,2.2033486351569347,3.377887330056186,1.43335952934402,1.5672143652537671,3.1593019548566565,3.267738152095215,3.558251578238724,2.541726866259352,2.503094107908765,1.63039640783975,3.1203100651618887,1.8369154504384348,3.04067951062956,10.07170927765993
"Prescott, AZ",2.773834716761322,4.561337993301296,3.622499708752002,1.928011868355905,3.8201802096985586,1.6816903305664772,3.3550956749672345,2.1209203436726374,3.473984345420125,2.616427988932576,2.0141021552351828,1.7439404397844767,1.8981523227027814,1.5310972768312217,2.13273998835008,1.1756120576671034,1.2825189311198486,1.881921727100626,4.588550167467599,3.879032983835736,3.1520830784913354,3.895057885539537,3.8514434978884524,4.153087301587302,3.375991335372069,2.0629124799767,1.4702160332022718,3.973144604630843,2.0039093490607254,3.0306744575506044,2.946897335080821,2.2406472986748214,1.671382627056939,1.7730951652832385,3.616235401194117,2.039944153196447,3.204125964758992,3.223439857288481,2.9726724916266196,2.514411897480705,1.3724365807485073,1.6164768457841852,1.969275374981797,3.2402956895296344,2.681931556720548,3.500974879860201,3.371624581331003,2.959127129750983,3.9156898936944806,4.1682783602737725,3.780254550749963,2.2511925877384593,2.745524246395806,1.4519386922964903,4.29282998398136,2.934522862967817,3.5530749963594004,2.9132721712538228,3.19997626328819,3.285172855686617,1.4469571865443425,1.471055409931557,1.1738958060288336,2.7458826998689383,3.0633190621814474,2.6059001019367996,1.8683325324013398,1.957617008883064,2.581718581622251,2.412187854958497,3.2111893111984857,2.7110452162516383,2.319582423183341,2.0126392893548855,1.753737003058104,2.8182921945536625,1.3559546381243628,2.182471384884229,3.2708856851609145,1.429596621523227,1.466066622979467,3.1874475753604194,3.2492843308577255,3.5070602883355178,2.413851609145187,2.3838916557448666,1.5617236784622106,3.0974342507645263,1.8427166885102666,2.9267550604339596,10.8920257464688
"Providence-Warwick, RI-MA",2.811654095339515,4.514369278815102,3.6013147412338995,1.8481629605238576,3.71697533341607,1.6687017520857688,3.2658804075856325,2.1348564289183893,3.573762525621727,2.554211041629969,1.9655338660517452,1.7108416193598839,1.84011992135998,1.455284228692598,2.05881894946915,1.178096646289387,1.2257354960339701,1.84020588125397,4.577208966870573,3.9173597514025227,3.117480640583215,3.8649239141458622,3.8302579147116758,4.155219094458768,3.336438409104254,2.011024580177324,1.419867024903785,4.024666285676921,2.028074526198216,3.058972238791829,2.9664017243288976,2.122300689317875,1.6138758960932202,1.7843751728132122,3.5601558254733345,2.10655415892677,3.177132433303441,3.140337198944705,2.9640716524279256,2.395266748202476,1.324522991163173,1.5571924805568456,1.8738192493901493,3.1429688258976944,2.8295498402645443,3.3530500534453216,3.2730853523788173,2.828446578031504,3.9315677140882133,4.133075690852509,3.8005668380119673,2.1638145861023483,2.6765899449399755,1.4458359035128456,4.247569204685574,2.9678698950042968,3.581929681703418,2.9664030764755176,3.1804780050149195,3.3456058270746927,1.4365103190839164,1.463236562271473,1.1627450010942613,2.7736729987029003,3.1011675227259383,2.646598896197309,1.8272808031210468,1.9111950073662467,2.5470046486086866,2.4315973168580287,3.226748027327173,2.6966165558393516,2.292708577540421,1.9628816449682664,1.815572359360738,2.8209340063707358,1.4015295457214383,2.1432551066637844,3.3357063823455624,1.4179323089313072,1.5365675813089499,3.143176990754827,3.2467352671732295,3.529315126227041,2.4708467740644067,2.4357369139029896,1.581565385446859,3.082475705731794,1.7955551150709135,3.002855756681666,10.342194092827004
"Provo-Orem, UT",2.826943034831906,4.533869806956676,3.6420066906050095,1.9035173795602138,3.6821119400570965,1.6275635126282846,3.2333794219213754,2.143725115041528,3.6902614204494912,2.598869940396762,1.8813161688947118,1.7769272783883674,1.991913429733686,1.5966622210900032,2.0579136658822006,1.177083658846269,1.2957194741651907,1.8849408836159838,4.600629022814211,3.9620908257919467,3.124353104301623,3.8882540909495273,3.8379932131563836,4.14360479090343,3.3446568551811144,2.0790438039320347,1.4972922669448692,3.9432300976134442,2.1283195857696255,3.102514992195777,3.03511671478597,2.2301080905128146,1.6780670872051175,1.8100435694009753,3.5256358929567897,2.1373874978770897,3.2657652416883,3.1710197984650343,3.047959300773953,2.350079269880551,1.4348246864157994,1.5808912309645695,1.8657281493881972,3.1245594366402214,2.924311439454594,3.2780003695886,3.2553360312492416,2.7533825557415628,4.000244433122256,4.224892413324599,3.86270918633897,2.2168040937800746,2.7111016409086863,1.5254402859661464,4.266227880081844,2.9905486910740713,3.603972385180872,2.99818084770847,3.202778517763706,3.359372512959863,1.485683848088572,1.498724436518912,1.2011918221445843,2.788328370979612,3.1074759799759,2.6617311780737722,1.8763250786487775,1.9528136205934445,2.592075857049276,2.4182472838877165,3.234617108636404,2.736158215461258,2.3139495936142853,1.9657311190366435,1.8758611640827816,2.869505230851348,1.4136785307033506,2.1676572263871705,3.345048132243168,1.4736748081293316,1.5336105102263629,3.129385294093861,3.2607006987408105,3.5466832172808953,2.490679759969592,2.449780025232307,1.6143469167252993,3.1048951460158025,1.8135414327421533,3.004720682404509,10.243901011621102
"Pueblo, CO",2.9028266281217374,4.580807355657271,3.6517008752910947,1.9261581145105597,3.777808961695977,1.7695998554565164,3.376425841162772,2.105523568618004,3.503483819160042,2.6989115072673253,2.1721169196177628,1.7931273588693486,1.9182401027864773,1.5191628523247411,2.128557937846302,1.2070198345780134,1.2818387537139646,1.9031948927969162,4.601578816349474,3.90191006183249,3.19206375973661,3.929551031879868,3.865787761985064,4.165811852565647,3.369388259857063,2.072558499959849,1.484958483899462,4.008474905645226,2.0584857464064883,3.017977997269734,2.9108901469525414,2.2650245723921945,1.6738713562996868,1.7946204127519472,3.6766424154822133,2.0691039910061835,3.1842097486549426,3.270655183489922,3.0581985866859394,2.4866730105195534,1.3603002489359992,1.6147982815385853,1.9344674375652453,3.1607674455954387,2.6962738295992934,3.4754538665381833,3.3493350999759093,2.9677064161246287,3.923938247811772,4.1864863888219706,3.8107222356058776,2.2584157231189272,2.8468502368907087,1.5078712759977515,4.308295511121818,2.968261543403196,3.5784219866698788,2.9478075965630772,3.2075078294386894,3.3305597847908133,1.480121657431944,1.4884489681201318,1.1879537460852807,2.795810085923071,3.0963537300248936,2.660985866859391,1.793309724564362,1.903093230546856,2.560235605878102,2.425501646189673,3.2553813538906287,2.714376294868706,2.3704280093150243,2.0579351160362966,1.7623534891190877,2.828685939131133,1.372368666184855,2.1867954709708504,3.3055560909017907,1.455152975186702,1.5559748654942585,3.1888457399823333,3.274562916566289,3.530207982012367,2.453318075965631,2.412866859391311,1.56876198506384,3.091257769212238,1.8531624508150646,2.972483016140689,10.629173693086003
"Punta Gorda, FL",2.8305168984163767,4.584745171881035,3.635314793356508,1.9514444766319041,3.8852100231749707,1.7379020857473928,3.420577346465817,2.120190227887215,3.3678964851293935,2.6395317690227884,2.089054268057165,1.7612513518733102,1.8601308420239475,1.5414069138663578,2.1860898995751255,1.1981420432599459,1.255626786404017,1.8869970065662418,4.593412611046737,3.8189835843955193,3.175990923136346,3.8846478370027038,3.857923908845114,4.194698532251834,3.4260654692931634,2.057737736577829,1.4402753959057553,4.014574642719197,1.9865280030899963,2.966817690227887,2.9665931826960215,2.258449401313248,1.6685937620702973,1.7670121668597916,3.7329675550405566,1.9770314793356507,3.19963460795674,3.2576822132097334,2.9636477404403245,2.5649441869447664,1.3914566434916957,1.62308516801854,1.9890546543066823,3.26674169563538,2.5710955001931244,3.602469196601004,3.430999034376207,3.0905940517574355,3.8552487446890695,4.212289976825029,3.7792734646581687,2.2767858246427193,2.8008258014677483,1.4605740633449207,4.305767091541135,2.9171077636152956,3.5546373117033605,2.8728226149092313,3.1862559868675167,3.272822421784473,1.4213142139822326,1.4507618771726536,1.1918806488991889,2.709903437620703,3.032477597528003,2.5605040556199308,1.8440753186558518,1.9333768829663962,2.5308074546156814,2.4297120509849366,3.1926800888373887,2.718095886442642,2.319952201622248,2.032404499806875,1.7085190227887215,2.8397491309385865,1.3318570876786404,2.1809978756276553,3.2482625531093086,1.4088320780224024,1.462306585554268,3.209017670915411,3.2506355735805332,3.507729625337968,2.381165894167632,2.3519308613364234,1.546805233680958,3.0687057744302817,1.8529540363074546,2.884182020084975,11.08304836345872
"Racine, WI",2.8435885695407994,4.495888007928642,3.571331417244797,1.9335121242153948,3.679589362405021,1.6406987776676576,3.2471565906838453,2.1367938553022796,3.524230921704658,2.714109745622729,1.8623497191939213,1.8222807400066072,2.047493161546085,1.5269335976214073,2.148038586058804,1.1527256029071689,1.2890963990749917,1.9401342583415924,4.577501618764453,3.912625041295011,3.120553485298976,3.909675057813016,3.8538632309217045,4.161302808060786,3.338377998017839,2.155241030723489,1.560124545754873,3.9194795507102747,2.2048478361413943,3.0131855962999667,2.979184935579782,2.273540667327387,1.7173440370003303,1.8783416584076644,3.523074331020813,2.060746944169144,3.1839606871489927,3.1924642220019823,3.073726660059465,2.418268979187314,1.3631611496531217,1.5807022134126198,1.901201717872481,3.105546349520978,2.7999800462504134,3.3844980508754543,3.338834886025768,2.8405962999669643,3.930911727783284,4.125579451602246,3.8424889329369014,2.34500396432111,2.8681848695077634,1.4607159563924677,4.23391100099108,2.9383008919722498,3.5363702015196568,2.9362539808391146,3.169146812025107,3.3292305913445652,1.55887446316485,1.551303931285101,1.2113587049884373,2.732841625371655,3.0851206475057813,2.606884836471754,1.851624050214734,1.9415372315824249,2.5323185332011895,2.446253386190948,3.2046732077964983,2.6767868516683184,2.387143045920053,2.0978788899900893,1.8338312520647506,2.7803860588040963,1.3949411298315164,2.2115826230591344,3.307415064420218,1.541751238850347,1.4988980508754541,3.066418103733069,3.198696663363066,3.478086422200198,2.4569896927651143,2.427968747935249,1.5972020482325735,3.085674925668979,1.887987049884374,2.9572421539478033,10.418682634730539
"Raleigh, NC",2.8287221378571727,4.529487745493135,3.617678508405568,1.8571054264943299,3.751485882236567,1.631183940028967,3.255832254702258,2.1404002954710317,3.6959232801131328,2.501134688750974,1.891744860245072,1.7157161997381734,1.8436032805283429,1.5146871231049919,2.030021399820727,1.1834760151893726,1.2527678464136816,1.8586808882326937,4.59588770268983,3.9492262020340423,3.136839352967899,3.893726785160381,3.864151527668887,4.159676599048435,3.3452961436115,2.131759117836705,1.4505031693374464,4.0486211455654315,2.016813766544302,3.1293417737054594,3.0305989257042087,2.2322143093097493,1.67017385774404,1.709522952890719,3.5168722452623276,2.1404871901492557,3.2078409292408243,3.1120508971597167,2.93478455710486,2.311413371239598,1.3518673463904785,1.5435326303455283,1.8454594592861802,3.097940756806397,2.943792415266553,3.251106346368497,3.2084532161707346,2.743434610471606,3.957709128339085,4.2578328469876485,3.804344679872799,2.193995715395268,2.618406008887945,1.4345536442648457,4.265950605840789,3.0119985101274698,3.616221168218821,3.0067670941501743,3.193415901580486,3.381219127581937,1.445003178191197,1.4553281377081853,1.1726578501627871,2.789810316023946,3.124054491782498,2.6721252475997175,1.8845978583692977,1.9519849281686048,2.5861962268978167,2.4862277282374805,3.229615933148687,2.7473515454985087,2.285055206799192,1.9421792505941173,1.8696594041486845,2.874995442760807,1.440175642232757,2.1481990604033405,3.3721481775928055,1.4264136515066033,1.5657596365443749,3.156752273276816,3.2524550238623844,3.5682149272404873,2.52363003350992,2.473522704375096,1.6030268293070138,3.0980285738012023,1.7940793989097064,3.0445215735374216,10.125127760252365
"Rapid City, SD",2.8077164065191313,4.539703972298445,3.578381395293587,1.9017810632788092,3.7922525331717805,1.7127483458655548,3.3503262594585603,2.116027686706342,3.454664831379257,2.5939133999738666,2.0253690917406124,1.7235424699761233,1.8381375574640961,1.5050765000059396,2.0781445689747335,1.1962252473777366,1.2857900912298208,1.879429608709597,4.576575276481,3.8964995812693775,3.1486208141786345,3.924259803048121,3.853061128731454,4.155989632704941,3.3547310947578493,2.102090454723638,1.44869999287267,3.9533399914472045,1.9822239941555895,2.991516719527696,2.984736891652709,2.255797868928406,1.6613468841690127,1.7530399486832258,3.586835854626231,2.0630192378508725,3.1537617096088284,3.1847886004300157,2.960451783614269,2.4967982549921004,1.3479893832483993,1.6039407362531628,1.9578550509010133,3.204611878288966,2.688053532185833,3.495143526602758,3.3386820141833864,2.943208162574391,3.9017595120154898,4.152173152536736,3.759729972203414,2.2182079428150576,2.713402566432653,1.4674460223560575,4.243592186070822,2.92745978998135,3.534801040590143,2.915585922929808,3.15331221564924,3.279889309599325,1.4539984022902488,1.464423027808465,1.1663897223905064,2.7282492664789806,3.0502930461019444,2.590070925840134,1.8098706152073458,1.886153118800708,2.5060200990698833,2.446133331551501,3.179711078840146,2.699199300927741,2.2912475648290034,2.018669092928501,1.726347326657401,2.82087687834836,1.3556570269531854,2.1344351709965195,3.2382880124253117,1.438759785229797,1.469032090802181,3.1902920660941043,3.235014720905646,3.4818820189349395,2.4036545620849816,2.363460796716677,1.564423909815521,3.06857801159379,1.8160844885546963,2.91034332050414,10.791134573487515
"Reading, PA",2.840531546093097,4.491777605619254,3.5683266754937035,1.9199909816322507,3.6322283690640527,1.626276931853396,3.2407801011353072,2.137293716135636,3.496629778572837,2.6958390274765005,1.8970081239259655,1.8064876621029007,2.0061982303668855,1.5249579471504633,2.1417062251739587,1.1557136706388333,1.274021348048192,1.9033496269637808,4.570054950653106,3.920698661154464,3.0864567169995585,3.879599569447183,3.824959461362932,4.167258046454631,3.355696691504446,2.0491397195537653,1.5653676390493094,3.955997638298072,2.1610810937074496,3.0173148059460426,2.9317782852541527,2.1879615718699235,1.6775997842540684,1.9022581157093088,3.543305494126264,2.0268891455615967,3.1723254476904152,3.1787539921214,3.0402460231381054,2.4468705829600625,1.3595854637950624,1.5831747635950455,1.8806251690283686,3.1646934212750373,2.8076563582837983,3.377904764252378,3.3806311730568783,2.829457150134753,3.9335392897052333,4.094279474321773,3.843596084410889,2.279029228995878,2.851620607610033,1.467689884591186,4.233781866542713,2.933315688649745,3.530270623808585,2.942364416946033,3.1600366662440957,3.311272256575673,1.5759642012001016,1.5460749488219663,1.2148640237203145,2.7357822891136343,3.0765420105924446,2.6020105865753917,1.813708919063583,1.9189709529443801,2.5213169915767533,2.4131882776478766,3.2110934010855376,2.6555964389009397,2.402989467419782,2.0880416455381203,1.8021829591233063,2.7581407525049064,1.3919873275675878,2.2143731700331486,3.3081377592942123,1.5558471326215362,1.5076459020011082,3.0742966846963595,3.191278937891465,3.474776880205839,2.44363019410091,2.410750200721188,1.5751977279770122,3.0775803178202854,1.9047417340432524,2.9592789308486163,10.413076355588343
"Redding, CA",2.8492320200687615,4.548082966871885,3.621862310439487,1.869218414354628,3.8177266730630843,1.7131769142613469,3.334523839982943,2.124900705604861,3.5312524253084936,2.582693088537086,2.051927857066709,1.716407648383572,1.8512688028037634,1.4880936009168197,2.060130843394366,1.184051844300525,1.2760418399029878,1.8506378927800433,4.5909914114762405,3.8767380833399963,3.1566813850910154,3.878586811385624,3.8455937674902057,4.168529879933903,3.369113006716239,2.046848028437408,1.457657864928973,3.9857503731243837,1.9817723208336666,3.064933090802484,2.9128165593934066,2.1878366914527865,1.6465340509314783,1.7466629687375068,3.6014784087577625,2.05975898163695,3.177361937315103,3.1761709675914824,3.002036646144826,2.4324950094613684,1.3293069847552037,1.5554964153407427,1.9040490758508566,3.1866147457423843,2.7947279123690736,3.3877610071693187,3.300201633751766,2.8309969117294314,3.89290654566776,4.233686069134618,3.773917183044162,2.204500969457104,2.6974597858532556,1.4392400455744783,4.286396951040751,2.949025905492924,3.56565686548866,2.9289053696596574,3.1979664487886783,3.3131872051651077,1.451914794381813,1.4535221442658777,1.1665876509154873,2.7569859811838704,3.0785531102582553,2.619833583193412,1.8202438700994108,1.9191683790410703,2.5539990005596866,2.441995912289118,3.2241587677567227,2.6903623204338905,2.324972132272594,1.996830025185896,1.7729047066975825,2.7943703825857518,1.3730536899336372,2.145903860504784,3.315985757975534,1.4388942192372272,1.5235184563311213,3.183031415740519,3.248445520508515,3.5162952813091337,2.4438995362596945,2.411774556248501,1.538380067162389,3.093262309773194,1.82120359265478,2.9653805435622718,10.658044490429385
"Reno, NV",2.815717690249518,4.472750639432256,3.5543605579189714,1.9778836986530168,3.665207966949294,1.6153326177586957,3.2371109206187016,2.139655443443404,3.371125785576504,2.709282557008538,1.830028274204271,1.821427695849667,2.0404125541593388,1.5811122764443308,2.1924836433065114,1.1568626113070617,1.3175356903084667,1.95872584812788,4.577901046016198,3.8840678453179804,3.0722840389194004,3.890616643578332,3.81047201726549,4.169925154495348,3.3611595240200556,2.1134154148204187,1.6282238848006707,3.9466846493684273,2.201017078818008,2.9451585497250687,2.9709534843736187,2.3161906818099944,1.7462279686522635,1.9072385025004175,3.559654141654304,1.9980433946074818,3.202914713983016,3.223081193978038,3.0360757231888758,2.520986394257063,1.4142660218307577,1.6484544357440176,1.9675901214675668,3.2092779344291285,2.719832424537169,3.4650355691356447,3.4456551093994086,2.9173920251908467,3.884912184090991,4.053311735096562,3.820246734064955,2.3661211842842125,2.9069178333644454,1.4829135906782074,4.24529057242696,2.8739539035660835,3.4838285077075737,2.898101542824768,3.1437076967666506,3.265917196388395,1.5701436798548545,1.5475840186147656,1.2216363095998348,2.6793898899292286,3.026046571300381,2.5390850109219287,1.8253515158065035,1.928475079335449,2.4890199476664407,2.3915442002430005,3.1622919937514125,2.618344158651248,2.3858841112955993,2.105718928177266,1.7734653855096956,2.734235419143341,1.3602052340109188,2.2038372436130462,3.2438919040180254,1.5404206006897028,1.4508513504219762,3.042825958165902,3.1496413546466497,3.431317217348018,2.386748533645108,2.3523969916390755,1.5585639170260916,3.0342119099784184,1.9079237953947776,2.892383813275956,10.671129852627917
